Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-22,12.025595622750357,12.344456464885294,12.025595622750357,12.253353118896484,9500,0.0,0
2017-02-23,12.298905574604888,12.708868919993193,12.125810248801276,12.390008926391602,12300,0.0,0
2017-02-24,12.390009180387123,13.455914421543374,12.298905826732787,12.799972534179688,32300,0.0,0
2017-02-27,12.66331929802017,13.02773189544678,12.66331929802017,13.027731895446777,10300,0.0,0
2017-02-28,13.228156145000172,13.228156145000172,12.207801770562881,12.435559272766113,26600,0.0,0
2017-03-01,12.663317503698185,12.799972534179688,12.663317503698185,12.799972534179688,8800,0.0,0
2017-03-02,12.818283924663248,13.047181851889377,12.726724404502278,12.909843444824219,20100,0.07,0
2017-03-03,12.937310131865498,13.276078937913875,12.818283112468569,13.138740539550781,11300,0.0,0
2017-03-06,12.86406421661377,13.04718239133051,12.86406421661377,12.86406421661377,7200,0.0,0
2017-03-07,12.86406421661377,13.138741915277047,12.86406421661377,12.86406421661377,9300,0.0,0
2017-03-08,12.955622867383974,12.955622867383974,12.86406421661377,12.86406421661377,7000,0.0,0
2017-03-09,12.909843978587038,12.909843978587038,12.726724930693965,12.86406421661377,15300,0.0,0
2017-03-10,12.177372851220456,12.86406679914819,12.177372851220456,12.726727485656738,11600,0.0,0
2017-03-13,12.818285525992412,12.818285525992412,12.360489614349826,12.772505760192871,10000,0.0,0
2017-03-14,12.86406679914819,12.86406679914819,12.635168816505612,12.726727485656738,10200,0.0,0
2017-03-15,12.406270833863035,12.909846570312007,12.406270833863035,12.726727485656738,5400,0.0,0
2017-03-16,12.818284988403319,12.955623406865664,12.54360727830226,12.81828498840332,12900,0.0,0
2017-03-17,12.635167785870397,13.367641445214966,12.497828483581545,12.497828483581543,47200,0.0,0
2017-03-20,12.497827946330336,12.635167242715307,12.497827946330336,12.543607711791992,10000,0.0,0
2017-03-21,12.543607711791994,12.635167242715307,12.45204905404508,12.543607711791992,19900,0.0,0
2017-03-22,12.49782865346076,12.49782865346076,11.765355857336345,11.856914520263672,13200,0.0,0
2017-03-23,11.856914520263674,12.085812487346665,11.811134752211785,11.856914520263672,7400,0.0,0
2017-03-24,11.902691710229012,11.994251226501278,11.67379379272461,11.67379379272461,6000,0.0,0
2017-03-27,11.67379451785634,11.67379451785634,11.454052712964888,11.536456108093262,8500,0.0,0
2017-03-28,12.516139219959964,12.516139219959964,11.582235221237083,11.99425220489502,6900,0.0,0
2017-03-29,11.994252231827003,13.27608032802052,11.994252231827003,12.86406421661377,14600,0.0,0
2017-03-30,12.909844516162462,13.001403170745235,12.497827514422688,12.81828498840332,15700,0.0,0
2017-03-31,12.818283112468569,13.45919709345675,12.818283112468569,13.138740539550781,15500,0.0,0
2017-04-03,13.09296345617825,13.09296345617825,12.58938777071439,12.680947303771973,14800,0.0,0
2017-04-04,12.452049589328364,12.58938801844078,12.452049589328364,12.497828483581543,106200,0.0,0
2017-04-05,12.680948108636066,12.754195390460593,12.131592621775635,12.223152160644531,138700,0.0,0
2017-04-06,12.223149425251284,12.49782623403567,12.223149425251284,12.452047348022461,15400,0.0,0
2017-04-07,12.415426978790427,12.571076803866324,11.948474884033203,11.948474884033203,13300,0.0,0
2017-04-10,12.040029665138531,12.589384996055061,11.994250781875676,12.268927574157715,22800,0.0,0
2017-04-11,12.22315104125664,12.250618551131264,11.353338121188425,11.444897651672363,15500,0.0,0
2017-04-12,11.444896039809311,11.490675798603803,11.124438601424142,11.261777877807617,26300,0.0,0
2017-04-13,11.307557369497367,11.307557369497367,10.666642507866584,10.80398178100586,70400,0.0,0
2017-04-17,10.803983351666414,11.307559013366701,10.803983351666414,11.3075590133667,13500,0.0,0
2017-04-18,11.307561516078598,11.628018191231991,11.170222192575798,11.490679740905762,14700,0.0,0
2017-04-19,11.719573719399989,11.719573719399989,11.215998119013125,11.261777877807617,10100,0.0,0
2017-04-20,11.536457890253354,11.902694288315562,11.170220619014698,11.856914520263672,7900,0.0,0
2017-04-21,11.902692567619217,11.948472329053017,11.673794633626539,11.76535415649414,16900,0.0,0
2017-04-24,11.902694368401358,12.26893076892774,11.719576168138166,12.08581256866455,5400,0.0,0
2017-04-25,12.223149832124498,12.360488241088289,12.131590310697765,12.177370071411133,14100,0.0,0
2017-04-26,12.131591796875002,12.314709988985001,11.59139247526819,12.131591796875,10200,0.0,0
2017-04-27,12.360488795703416,13.504978499009288,12.360488795703416,13.001402854919434,32500,0.0,0
2017-04-28,13.047183481813706,13.138743013412785,12.6809471017702,12.772505760192871,167000,0.0,0
2017-05-01,12.360488005383871,13.41341811583124,12.360488005383871,13.230299949645996,20800,0.0,0
2017-05-02,13.32185883030723,13.596536502997571,13.276079072662798,13.36763858795166,11400,0.0,0
2017-05-03,13.32185935974121,13.550757283883923,12.452047422634154,13.321859359741211,17400,0.0,0
2017-05-04,12.926251045366698,13.662265505252567,12.880249977111818,12.880249977111816,3500,0.07,0
2017-05-05,12.972252433783677,13.064253695166675,12.39264106522084,12.420241355895996,14800,0.0,0
2017-05-08,12.374240286505787,12.926251364393465,12.374240286505787,12.420241355895996,4800,0.0,0
2017-05-09,12.604246646856327,12.696248799438237,12.282240867614746,12.282240867614746,6500,0.0,0
2017-05-10,12.788249568867077,12.788249568867077,12.098236083984375,12.098236083984375,10000,0.0,0
2017-05-11,12.052236598471557,12.834251401070087,12.052236598471557,12.190238952636719,3800,0.0,0
2017-05-12,12.006234169006348,12.466243134275576,12.006234169006348,12.006234169006348,3000,0.0,0
2017-05-15,11.960234402948208,12.144237833667898,11.960234402948208,12.052236557006836,2300,0.0,0
2017-05-16,11.86823224888958,12.052236557006836,11.86823224888958,12.052236557006836,3100,0.0,0
2017-05-17,11.914234017236275,12.420244139124577,11.546227134443482,11.638228416442871,12100,0.0,0
2017-05-18,11.684226402877695,11.730227470397947,11.54622407771432,11.73022747039795,5900,0.0,0
2017-05-19,11.592225506309157,11.868230165232898,11.592225506309157,11.776228904724121,23100,0.0,0
2017-05-22,11.77623085538156,12.006235360848395,11.77623085538156,11.914233207702637,9700,0.0,0
2017-05-23,11.868232289721249,12.282241107011872,11.868232289721249,12.190238952636719,14100,0.0,0
2017-05-24,12.236239987726526,12.374242341416902,12.052236557006836,12.052236557006836,4000,0.0,0
2017-05-25,12.190238715032836,12.374242142799105,12.03383558208212,12.282240867614746,8000,0.0,0
2017-05-26,12.328239976128184,12.328239976128184,12.144236564636229,12.14423656463623,3900,0.0,0
2017-05-30,12.438644243011092,12.466244538364611,11.960234444096402,12.190238952636719,34100,0.0,0
2017-05-31,12.282241069548467,12.834251361922936,12.282241069548467,12.696249008178711,79000,0.0,0
