Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-22,25.687661285876658,26.224389978147745,25.245094135675643,25.88540267944336,217100,0.0,0
2017-02-23,25.8665747647714,26.02665193235023,24.962610850926232,25.424009323120117,172000,0.0,0
2017-02-24,25.518163351427553,26.356213148033792,25.32983670687928,26.120805740356445,191900,0.0,0
2017-02-27,25.7818213003296,27.024774056593177,25.613270569516757,26.940027236938477,232700,0.0,0
2017-02-28,26.921195268860355,26.97769255217765,26.111393091908713,26.78936767578125,213800,0.0,0
2017-03-01,26.883528879312856,26.983342481405835,26.365633230687976,26.742284774780273,139100,0.0,0
2017-03-02,26.742285922892236,26.742285922892236,26.205557225015603,26.27147102355957,86800,0.0,0
2017-03-03,26.27147184180351,26.553961867811253,25.424005355813016,26.403301239013672,151200,0.0,0
2017-03-06,26.299722187849177,27.0530253548844,26.167894582622118,26.214975357055664,210600,0.0,0
2017-03-07,26.525713159717842,26.619876504678587,24.378796437881785,24.5106258392334,387900,0.0,0
2017-03-08,24.520046560692816,25.31101412444145,23.578416541545167,24.94377899169922,421200,0.0,0
2017-03-09,24.95319088557502,25.442838835883066,24.529456737036053,25.13210105895996,180400,0.0,0
2017-03-10,25.27334093323679,25.43624318512523,23.940934064546195,24.407041549682617,270800,0.0,0
2017-03-13,24.595369655678542,25.282758936417384,24.595369655678542,25.000268936157227,170300,0.0,0
2017-03-14,24.755446849844073,24.986145131522708,23.95506120765898,24.68011474609375,117700,0.0,0
2017-03-15,24.953189493893742,24.953189493893742,24.36467087375474,24.88727569580078,189000,0.0,0
2017-03-16,24.821367943603413,25.424010582689966,24.2893464785254,24.953195571899414,289700,0.0,0
2017-03-17,25.188601350433586,26.167897367828136,24.821366241918934,25.67824935913086,1492300,0.0,0
2017-03-20,25.970150347951957,26.101977947946484,25.725326379379013,26.03606414794922,205700,0.0,0
2017-03-21,26.026648657748105,26.111395488510553,25.245095948729393,25.527585983276367,249900,0.0,0
2017-03-22,25.518168248588655,26.12081075316995,25.424004908243745,25.988983154296875,102500,0.0,0
2017-03-23,25.84774189037963,26.299723818626994,25.81949234635797,26.158479690551758,175800,0.0,0
2017-03-24,25.99840092103509,26.365635990462707,25.894821062061588,26.214975357055664,191300,0.0,0
2017-03-27,25.99839467861126,26.290299361246692,25.89481484450811,26.120805740356445,164100,0.0,0
2017-03-28,26.017233851155055,26.28089087483258,25.895763864694597,26.18672752380371,163500,0.0,0
2017-03-29,26.271470465977536,26.365633803048823,25.499334334822283,26.17730712890625,220900,0.0,0
2017-03-30,26.11139388594581,26.412715134156105,25.838322178261343,26.27147102355957,166800,0.0,0
2017-03-31,26.186726275128233,26.365636453950362,25.84774074201149,25.960735321044922,1287300,0.0,0
2017-04-03,26.054895176301127,26.337383382048536,25.188595737055216,26.007814407348633,346700,0.0,0
2017-04-04,25.979568262897114,26.026649038001256,25.54641758866993,25.93248748779297,194100,0.0,0
2017-04-05,25.866566655955985,26.13964012516898,25.46166740232029,25.687658309936523,329500,0.0,0
2017-04-06,25.602911808419503,26.158473469948003,25.52758150495883,26.073726654052734,125200,0.0,0
2017-04-07,25.941902903709057,26.177310377593955,25.791242264104042,26.064315795898438,102300,0.0,0
2017-04-10,26.06431404264249,26.365635301583684,25.885403871640015,26.101978302001953,107700,0.0,0
2017-04-11,26.00781789232256,26.073731696094804,25.649997534678306,25.960735321044922,79300,0.0,0
2017-04-12,25.81007814411604,25.89482498775731,25.226268550161407,25.537006378173828,184900,0.0,0
2017-04-13,25.508746706828738,26.252633177289002,25.16975946681263,25.76298713684082,180300,0.0,0
2017-04-17,25.78182492494265,25.94190207390465,25.480503655370995,25.913654327392578,64800,0.0,0
2017-04-18,25.913650452705227,26.243221215526972,25.81948712103956,26.23380470275879,64800,0.0,0
2017-04-19,26.35621443590928,27.400482839371055,26.120807016728936,26.996522903442383,166700,0.0,0
2017-04-20,27.10952259408318,27.401427326937366,26.79407567959832,26.911779403686523,87100,0.0,0
2017-04-21,26.883528359186535,26.987108205314005,26.440963027942605,26.63870620727539,114800,0.0,0
2017-04-24,27.005940634340323,27.24134806414313,26.695202898841266,27.213098526000977,133400,0.0,0
2017-04-25,27.213100356962006,27.32609672111712,26.798782749748288,26.855281829833984,153400,0.0,0
2017-04-26,26.930744013969324,26.996775372255232,26.657192726324176,26.7703857421875,146200,0.05,0
2017-04-27,26.676058540921474,27.26089331463762,26.60059593143647,27.213729858398438,108600,0.0,0
2017-04-28,27.062804174290996,27.091101527879935,26.516642580476184,26.600595474243164,95600,0.0,0
2017-05-01,26.591163457448854,26.704356474547666,26.174230866762997,26.562864303588867,116800,0.0,0
2017-05-02,26.459101492546615,27.043938055004205,26.459101492546615,26.732654571533203,66800,0.0,0
2017-05-03,26.666625819642622,26.779818835684793,26.29874401957919,26.506267547607422,58600,0.0,0
2017-05-04,26.572296570321782,26.69492263508669,26.402505250516132,26.65719223022461,98100,0.0,0
2017-05-05,26.5817265118932,26.779815162381073,26.40250216204443,26.666622161865234,58400,0.0,0
2017-05-08,26.619460078075353,27.21372969855341,26.553430520060125,27.05337142944336,69100,0.0,0
2017-05-09,27.03450200774509,27.157129856861694,26.185547310478285,26.402502059936523,119300,0.0,0
2017-05-10,26.383636821113306,26.723219430768925,25.37432384149284,25.440353393554688,121400,0.0,0
