Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-22,16.41193310869963,16.484267901967332,16.315486206685524,16.379783630371094,743500,0.0,0
2017-02-23,16.395857038107714,16.46819182550146,16.194927413785386,16.202964782714844,1302500,0.0,0
2017-02-24,16.154742694086465,16.259225428055352,16.11455584796656,16.22707748413086,894200,0.0,0
2017-02-27,16.227075798653424,16.315483784991567,16.162778384511466,16.25118637084961,1147600,0.0,0
2017-02-28,16.122590237811814,16.1909070971053,15.633126346402024,15.785028457641602,6599800,0.0,0
2017-03-01,15.785030168081287,15.986988067626953,15.73655916280245,15.986988067626953,1508300,0.1,0
2017-03-02,15.906205836476223,15.966792286561093,15.809265359197171,15.873891830444336,925800,0.0,0
2017-03-03,15.680011577007942,15.749485453602752,15.324565233775076,15.397270202636719,1788600,0.0,0
2017-03-06,15.348797873722686,15.469972285615144,15.276092918423965,15.356876373291016,1381200,0.0,0
2017-03-07,15.364957015979378,15.526522407432546,15.33264301319887,15.461895942687988,1391200,0.0,0
2017-03-08,15.389191165957055,15.469974633082469,15.171077807779858,15.219547271728516,1311900,0.0,0
2017-03-09,15.259937779819746,15.319718375750746,15.074136889543555,15.130684852600098,1111300,0.0,0
2017-03-10,15.251861274906412,15.292253782958008,14.969121422628417,15.098374366760254,708700,0.0,0
2017-03-13,15.106452065408293,15.227626501488952,15.057981058322786,15.154921531677246,874300,0.0,0
2017-03-14,15.154926371422306,15.211474356930848,15.07414287463137,15.163004875183105,480700,0.0,0
2017-03-15,15.24378889927525,15.449785359441616,15.211474883114278,15.38919734954834,959400,0.0,0
2017-03-16,15.389191701561368,15.48613217364907,15.356879238076488,15.397270202636719,727900,0.0,0
2017-03-17,15.39727020263672,15.445741209088837,15.356879238076488,15.397270202636719,1255200,0.0,0
2017-03-20,15.445739202313561,15.46997316157451,15.231662803671744,15.3084077835083,765900,0.0,0
2017-03-21,15.40535174393542,15.40535174393542,15.090297843903898,15.106454849243164,973000,0.0,0
2017-03-22,15.154923813651989,15.154923813651989,14.961044378565942,15.049904823303223,1133000,0.0,0
2017-03-23,15.041827861722657,15.300333775170719,15.041827861722657,15.049904823303223,1083500,0.0,0
