Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-22,39.11439208556385,39.617469787597656,39.03054366956487,39.617469787597656,50800,0.0,0
2017-02-23,39.74323897426711,39.74323897426711,39.36592911594693,39.53362274169922,57600,0.0,0
2017-02-24,39.1144002848421,39.53363285724774,39.1144002848421,39.32401657104492,27400,0.0,0
2017-02-27,39.156326788698564,39.24017203210516,38.527477867676076,39.030555725097656,72000,0.0,0
2017-02-28,38.98862385008489,39.28208533085072,38.23400404455812,38.48554611206055,47700,0.0,0
2017-03-01,39.32401796168722,39.58394011873647,39.114401668071594,39.240169525146484,25600,0.0,0
2017-03-02,39.198242439536,39.26532118112506,38.34300767521818,38.44362258911133,30100,0.0,0
2017-03-03,39.3659385815897,39.3659385815897,38.31785716673636,38.52747344970703,24000,0.0,0
2017-03-06,38.52747235673726,38.779011249468134,38.1920850341024,38.65324020385742,24100,0.0,0
2017-03-07,38.82093386517486,38.862856480881575,38.485549741030546,38.65324020385742,30200,0.0,0
2017-03-08,38.86285715206028,38.946705583412374,38.31785674147942,38.359779357910156,43300,0.0,0
2017-03-09,38.73708728582779,38.8628551285716,38.359777360615446,38.44362258911133,38300,0.0,0
2017-03-10,38.695164671579846,38.90478094130999,38.024390049651046,38.44362258911133,52300,0.0,0
2017-03-13,38.460510270629094,38.924906574912555,38.29163800880679,38.333858489990234,38600,0.32,0
2017-03-14,38.24941374349333,38.75603043617709,38.16497923853099,38.62937545776367,23500,0.0,0
2017-03-15,38.62937165569182,39.178205546838115,38.62937165569182,38.71380615234375,43200,0.0,0
2017-03-16,39.00935360643855,39.34709498954622,38.92491584493319,39.093788146972656,44300,0.0,0
2017-03-17,38.967119144698295,39.76925658879989,38.92489867208677,39.7270393371582,233600,0.0,0
2017-03-20,39.47375002131864,39.55818456185274,39.00935360643855,39.093788146972656,32500,0.0,0
2017-03-21,39.22043485405534,39.28798182795126,37.320629106537844,37.40506362915039,87400,0.0,0
2017-03-22,37.19397683058628,37.53172138775808,36.64514595139561,36.89845275878906,62700,0.0,0
2017-03-23,36.94066036828262,37.78501831955766,36.94066036828262,37.53171157836914,43400,0.0,0
2017-03-24,37.514831085323166,37.962339852916706,37.19397410164845,37.40506362915039,26100,0.0,0
2017-03-27,36.81401551877049,37.27841509655491,36.51849144288118,37.2361946105957,38900,0.0,0
2017-03-28,36.940659774320096,37.48949372221225,36.940659774320096,37.320621490478516,55900,0.0,0
2017-03-29,37.65836452927726,38.16498124864403,37.61614727457254,37.95389175415039,33600,0.0,0
2017-03-30,37.99611245055747,39.473739045856924,37.953895192028696,39.304866790771484,46200,0.0,0
2017-03-31,39.17820940292861,39.30486116037212,38.2916309959745,38.62937545776367,74700,0.0,0
2017-04-03,38.756029206232505,38.756029206232505,37.869450827414475,38.16497802734375,44400,0.0,0
2017-04-04,37.99610841267634,38.12276339577327,37.489494922228666,37.82723617553711,54500,0.0,0
2017-04-05,38.164986660157446,38.37607618458202,37.02510129568242,37.06732177734375,54700,0.0,0
2017-04-06,37.02509604579634,37.99610900885511,36.898444281682195,37.95389175415039,46500,0.0,0
2017-04-07,37.742810364396405,38.418296247633165,37.70059310062612,38.29164123535156,95900,0.0,0
2017-04-10,38.41830290895601,38.44363262741592,37.10954817932869,37.7850341796875,47300,0.0,0
2017-04-11,37.65836944270104,38.37607575020319,37.40506266045283,38.333858489990234,44500,0.0,0
2017-04-12,38.20720616648152,38.24942342965366,37.44728254550024,38.038333892822266,36800,0.0,0
2017-04-13,37.827240954734336,37.89479114651251,36.771793365478516,36.771793365478516,39100,0.0,0
2017-04-17,36.85622787475586,37.0926470833165,36.560700643084914,36.85622787475586,78300,0.0,0
2017-04-18,36.51848660241451,36.94066563828058,36.18074208533349,36.6451416015625,83100,0.0,0
2017-04-19,36.645140444900406,37.26152143129305,36.138523685269654,36.26517868041992,77200,0.0,0
2017-04-20,36.47626934302199,36.68735886095502,36.18074208533349,36.6451416015625,83700,0.0,0
2017-04-21,36.43404887197517,37.19396913696501,36.22295937264964,37.02509689331055,135600,0.0,0
2017-04-24,37.65837584629848,38.29164452008806,37.3628517535851,38.0805549621582,71400,0.0,0
2017-04-25,38.333857345676925,38.75603637714486,37.193972028131256,37.911678314208984,72000,0.0,0
2017-04-26,37.70059207122802,39.600397877754105,37.531719799787126,39.34708786010742,58300,0.0,0
2017-04-27,39.34708288702965,39.43152062256335,38.67159710761138,38.882686614990234,30200,0.0,0
2017-04-28,38.79824973212495,38.924901496239094,37.91167449944568,37.95389175415039,42900,0.0,0
2017-05-01,38.12276839222617,38.502726949375116,37.78502387368218,38.20720291137695,39300,0.0,0
2017-05-02,38.207198503282335,38.58716023756424,37.6583645292118,37.99610900878906,34900,0.0,0
2017-05-03,37.70059256647448,38.12277164013725,37.61615481915949,38.038333892822266,44200,0.0,0
2017-05-04,38.24942017095234,38.443622141775485,37.827241133257566,38.20720291137695,30600,0.0,0
2017-05-05,38.33386004639462,38.37607730832165,37.489501923971574,37.65837097167969,43400,0.0,0
2017-05-08,37.489506252087956,38.0383371624424,37.362851230714085,37.86946487426758,42400,0.0,0
2017-05-09,37.99610900878906,38.249415757986974,37.78501951429579,37.99610900878906,59600,0.0,0
2017-05-10,37.70058822264913,37.9961122517748,37.53171596844717,37.74280548095703,34500,0.0,0
2017-05-11,37.53172469143417,37.573941959554055,36.81401824951172,36.81401824951172,31500,0.0,0
2017-05-12,36.60292054039447,36.60292054039447,35.96965199664391,36.51848602294922,27900,0.0,0
2017-05-15,36.68735563108248,37.10953462978085,36.560700643084914,36.85622787475586,14100,0.0,0
2017-05-16,36.72957288675829,36.940662386107476,36.4762661317333,36.85622787475586,41900,0.0,0
2017-05-17,36.05409068845002,36.24829266048577,35.37860486811473,35.5474739074707,46400,0.0,0
2017-05-18,35.42082270782416,36.265180802308784,35.17595808739069,35.63191223144531,33800,0.0,0
2017-05-19,35.589694403955505,36.011873444472315,35.336384402869044,35.42082214355469,35900,0.0,0
2017-05-22,35.547482600125406,35.92744447353179,35.29417575817822,35.88522720336914,51100,0.0,0
2017-05-23,35.84300022047602,36.64514102008748,35.58969344716987,36.51848602294922,26900,0.0,0
2017-05-24,36.265187322011,37.06732830017323,36.265187322011,36.81401824951172,55500,0.0,0
2017-05-25,36.982890011178725,36.982890011178725,36.18074904455063,36.602928161621094,37900,0.0,0
2017-05-26,36.39183756166644,36.39183756166644,35.88522392406798,36.0963134765625,38200,0.0,0
2017-05-30,35.96964908915799,35.96964908915799,35.20972883066514,35.463035583496094,32700,0.0,0
2017-05-31,35.46303824918816,35.46303824918816,34.67778500170708,35.04085922241211,31700,0.0,0
2017-06-01,35.251954729807814,35.96965790897242,34.78755836558536,35.92744064331055,37600,0.0,0
2017-06-02,35.50526532996275,36.586046127759964,35.0830861863937,35.88522720336914,31500,0.0,0
2017-06-05,35.800783908445595,36.011873428611025,35.5474739074707,35.5474739074707,20600,0.0,0
2017-06-06,35.33638383775512,35.71634561233784,34.91420480398997,35.16751480102539,26100,0.0,0
2017-06-07,35.5474821156427,35.80079217510872,35.08308570824033,35.58970260620117,15100,0.0,0
2017-06-08,35.716338361901144,37.320619652926894,35.63190386067653,36.72956848144531,35500,0.0,0
2017-06-09,36.98287566956623,38.2916297807679,35.58968705608181,38.16497802734375,37100,0.0,0
2017-06-12,38.164987777715886,38.924908155314256,37.447281441073926,37.65837097167969,31000,0.0,0
2017-06-13,37.845477202705695,38.015569883927014,37.3777247625331,37.675384521484375,22500,0.32,0
2017-06-14,37.377723838303744,37.802953908718465,37.122586444904506,37.4627685546875,50800,0.0,0
